,LOAD|1,LOAD|2,LOAD|3,LOAD|6,ENC_POS|1,ENC_POS|2,ENC_POS|3,ENC_POS|6,CTRL_DIFF2|1,CTRL_DIFF2|2,CTRL_DIFF2|3,CTRL_DIFF2|6,TORQUE|1,TORQUE|2,TORQUE|3,TORQUE|6,DES_POS|1,DES_POS|2,DES_POS|3,DES_POS|6,CTRL_DIFF|1,CTRL_DIFF|2,CTRL_DIFF|3,CTRL_DIFF|6,CTRL_POS|1,CTRL_POS|2,CTRL_POS|3,CTRL_POS|6,VEL_FFW|1,VEL_FFW|2,VEL_FFW|3,VEL_FFW|6,CONT_DEV|1,CONT_DEV|2,CONT_DEV|3,CONT_DEV|6,CMD_SPEED|1,CMD_SPEED|2,CMD_SPEED|3,CMD_SPEED|6,TORQUE_FFW|1,TORQUE_FFW|2,TORQUE_FFW|3,TORQUE_FFW|6,ENC1_POS|1,ENC1_POS|2,ENC1_POS|3,ENC1_POS|6,ENC2_POS|1,ENC2_POS|2,ENC2_POS|3,ENC2_POS|6
PC1,-0.030781945178242738,-0.01900359121564582,0.07870258332584457,-0.03560015528122196,0.12606847124617676,-0.17862463692987093,0.2615910832408623,-0.1939454327526388,0.05472425754804835,0.05215864372859608,0.05699175638924737,0.25737901231352395,0.06546375227224133,0.01842265587057194,-0.01068013072595037,0.03190627175700157,0.12559196292365712,-0.1788524263836564,0.2612682627453112,-0.19395504535970093,0.054724257548048334,0.052158643728596084,0.05699175638924737,-0.0,0.1260969540105212,-0.1785903817755946,0.2616473646576268,-0.19394377219798817,-0.09615545820479318,-0.05822379784102488,-0.03195333708151314,-0.2592060477177406,0.054724257548048334,0.052158643728596084,0.05699175638924737,-0.0,-0.09439539805550894,-0.0561191972035844,-0.028677110173373304,-0.2592060477177406,-0.0,-0.0,-0.0,-0.0,0.12603606395153527,-0.17863641534780184,0.261589427655071,-0.19394543275263884,0.12606847124617648,-0.17862463692987107,0.2615910832408622,-0.0
PC2,0.06048461674583447,-0.19922079204752352,0.022832978567586204,-0.015815471512148627,0.09215518783385013,0.08413724714964266,-0.01732257014517584,0.0971156204563127,0.2699189992484081,0.27361290191564785,0.2449451289109597,-0.08635611797444878,0.1042448711382526,0.1969704869984978,-0.23094739568528636,-0.036339079352517574,0.0920080149838604,0.08352586109718294,-0.01819140446765644,0.0971174635371064,0.269918999248408,0.2736129019156479,0.24494512891095968,-0.0,0.09231346747227202,0.08428894616218421,-0.016822726308396683,0.09711533414086057,-0.06679311003681601,-0.1748464383962653,-0.11739062209514767,0.08725719207479217,0.269918999248408,0.2736129019156479,0.24494512891095968,-0.0,-0.054253761505435566,-0.16232342484411572,-0.10291676558849212,0.08725719207479217,-0.0,-0.0,-0.0,-0.0,0.09216519000409591,0.08411062609810305,-0.017351914771115935,0.09711562045631274,0.0921551878338501,0.08413724714964253,-0.01732257014517584,-0.0
PC3,0.026500756620406192,0.2337084511068201,-0.01435179221367169,-0.007354111605846425,-0.30469525565946304,-0.12216439301025828,-0.07768284407447001,-0.10961600032939733,0.12439572532326022,0.12582581080848337,0.14035638282440407,0.054496895306337105,0.06442190424036978,-0.2349300711412478,-0.14571711686388628,-0.08641487358369553,-0.3052123059376998,-0.12139748933669729,-0.07827151728387784,-0.10961370589553719,0.12439572532326025,0.12582581080848343,0.14035638282440407,-0.0,-0.30461064861169523,-0.12209022281379506,-0.07738111793992108,-0.10961622813636714,-0.11658413092320499,0.1441456760031711,-0.07543160646213047,-0.03818537567612037,0.12439572532326025,0.12582581080848343,0.14035638282440407,-0.0,-0.1116175194752482,0.15245199580443863,-0.06729937718984283,-0.03818537567612037,-0.0,-0.0,-0.0,-0.0,-0.3047564644138542,-0.12210042666045595,-0.07770098250463296,-0.1096160003293975,-0.3046952556594627,-0.12216439301025828,-0.0776828440744699,-0.0
PC4,0.051357304063615695,0.0159217257967956,0.09467517169415277,0.03690384936625568,0.07661169357210082,-0.261549742873289,-0.14131088978409628,0.08733214985988502,-0.05180904284741189,-0.06669619298126983,-0.08205423220773522,-0.137636769036366,0.26504360221885354,-0.01689297735566657,0.06253028416075886,0.010693677844341989,0.07495913901642043,-0.26260564445928575,-0.14317426374023276,0.08733797080433005,-0.05180904284741178,-0.06669619298126987,-0.08205423220773521,0.0,0.07657814530810626,-0.2615801134996846,-0.14144509179696016,0.08733112338512762,-0.29869176402453906,-0.21555752625822508,-0.1256637028070403,0.13818297742359756,-0.05180904284741178,-0.06669619298126987,-0.08205423220773521,0.0,-0.3040477494824524,-0.22153876656781318,-0.1337724887624667,0.13818297742359756,0.0,0.0,0.0,0.0,0.07645291831463814,-0.2615673300094103,-0.14129909272441427,0.08733214985988509,0.07661169357210089,-0.261549742873289,-0.14131088978409612,0.0
PC5,0.18074885262456136,0.023728581663945647,0.06768607495044365,-0.11739858167626777,-0.08418716162773698,0.1846019270520451,0.05008511010224709,-0.0622952488381619,-0.11968380098101944,-0.10254137587265172,0.0018876007010137918,0.08961709955729658,-0.11117286409320437,-0.024707669269634854,0.055767367311629006,-0.16974673462769238,-0.0853187309792529,0.18336067476870138,0.04436675644879179,-0.062297220012021655,-0.11968380098101931,-0.10254137587265177,0.0018876007010137587,-8.758115402030107e-47,-0.08425588802641452,0.1845391501982241,0.05007761499292671,-0.0622946264012078,-0.1899030723810205,-0.24482135699155522,-0.4311018050162389,-0.07009556586042372,-0.11968380098101931,-0.10254137587265176,0.00188760070101376,-0.0,-0.1975413316395665,-0.2530351710931411,-0.43949057107092554,-0.07009556586042372,-0.0,-0.0,-0.0,-0.0,-0.08413923649418785,0.1846156077523651,0.050094504803106295,-0.06229524883816208,-0.08418716162773712,0.18460192705204517,0.050085110102246956,-0.0
PC6,0.0827591942993418,-0.04581952390202443,0.2003382956833915,0.3376528207563261,0.02781358908904337,0.10307521050657686,-0.12732879952406026,-0.3260605204112225,0.11302031057925255,0.10097887698382912,-0.17847927460966106,-0.053304514409677706,0.0772630846819026,0.04340006533428867,0.18019076227088815,0.1061520683756561,0.02756382581985804,0.10267147398330023,-0.12635875901545615,-0.3260425339434014,0.11302031057925274,0.10097887698382894,-0.17847927460966106,4.484155085839415e-44,0.027880225071009734,0.10312922140866093,-0.12766138847625721,-0.32606395979062075,-0.062403428781313865,-0.10169164490038608,0.10989984312268963,0.05409966918706435,0.11302031057925274,0.10097887698382894,-0.17847927460966106,0.0,-0.057479004350904,-0.097491339088695,0.09983452710573582,0.05409966918706435,0.0,0.0,0.0,0.0,0.02779120212335778,0.1030929125558176,-0.12729873238380743,-0.3260605204112225,0.02781358908904337,0.10307521050657692,-0.12732879952406043,0.0
PC7,0.07409287101316739,-0.016503373138482005,0.30651581892985585,0.028088283975125073,-0.15582881748880273,0.03594219651677738,0.13127060078385877,0.21680923913078257,0.10149870767521324,0.10473059676854374,-0.19066407823032025,0.04550310219873932,-0.02688877414167362,0.013360715961821135,0.1871290341377445,0.4160534081791388,-0.15665041533408897,0.035636054556081535,0.13231174824754066,0.2167925778256686,0.10149870767521327,0.10473059676854371,-0.1906640782303202,-4.259947331547444e-43,-0.1557628993040861,0.0360001595109083,0.13085491056287768,0.21681165506281222,-0.16752799345877767,-0.08086683679329358,0.12159388258301411,-0.09656771096191057,0.10149870767521325,0.10473059676854371,-0.1906640782303202,-0.0,-0.16416103992173314,-0.07623181023117204,0.11092480258188403,-0.09656771096191057,-0.0,-0.0,-0.0,-0.0,-0.15579865885359467,0.035937687862576104,0.131297237980162,0.21680923913078273,-0.15582881748880267,0.03594219651677734,0.1312706007838586,-0.0
PC8,0.2954274049706974,0.035284668247622136,0.5390941780679933,0.17399732066782334,0.005066301859733335,0.028871399723227158,-0.01819229426662991,-0.00419204251571495,-0.15986523698402688,-0.1439011372923016,0.26025469365477283,0.012805655254043674,-0.024616547999159577,-0.029585984383646124,-0.30656798647574834,0.07088947265776838,0.004605215805886895,0.02860345323603973,-0.01424313497212287,-0.004193346783379284,-0.15986523698402702,-0.14390113729230158,0.2602546936547727,0.0,0.00497055393584792,0.028789611728215595,-0.01766125725295676,-0.0041919137675754704,-0.06534706376993002,-0.03668204118209203,0.2416239591808119,-0.020268060310732926,-0.159865236984027,-0.14390113729230158,0.2602546936547727,0.0,-0.07376694821407291,-0.044727378069282314,0.26424109902676957,-0.020268060310732926,0.0,0.0,0.0,0.0,0.005069649736914332,0.028877924698537196,-0.018212276305074833,-0.004192042515714822,0.005066301859733246,0.02887139972322741,-0.018192294266630032,0.0
PC9,0.4159154231138795,-0.17341482965526978,0.13275875522337977,0.3484691182881504,-0.04126548662615245,-0.15199181668559644,-0.021774066303725637,0.05388064835013487,0.036548441380872265,0.04535297331911953,-0.05307487861726166,0.07059452916450241,-0.4143709501555771,0.1729703884583037,0.08420237311255752,-0.2134045442959635,-0.0396120367576377,-0.1521485538618406,-0.023877538408952296,0.05387505438154403,0.036548441380872376,0.04535297331911956,-0.05307487861726173,-7.117250952244319e-40,-0.04124225196716065,-0.15196212322860547,-0.021876604810119354,0.053882008854689564,0.30405888585559065,-0.043524887154097115,-0.14762950732901428,-0.050309004476455914,0.03654844138087238,0.04535297331911956,-0.05307487861726173,-0.0,0.3087209988135662,-0.04161395078122663,-0.1541855372598988,-0.050309004476455914,-0.0,-0.0,-0.0,-0.0,-0.04105358619064259,-0.15203782997958828,-0.021759423505770276,0.05388064835013499,-0.0412654866261526,-0.15199181668559666,-0.02177406630372552,-0.0
PC10,0.4358780261252802,0.41968697556150975,-0.04928571600656749,0.09709846266752478,0.18493372840608516,0.05989856258443155,-0.008844085907692638,0.08198367252738477,0.12279790655385722,0.02740068623529965,-0.05071955643450099,0.05596508616562701,-0.0672286042949779,-0.42028091588548727,0.06152781969834811,-0.07786650239960466,0.18431672699366256,0.06100146925719796,-0.009672890468188934,0.08197665899511801,0.12279790655385726,0.027400686235299697,-0.05071955643450081,-6.428484731059385e-40,0.185000934102665,0.059912342900490856,-0.008944777212067096,0.0819850830041924,-0.12986314077439526,0.2357885223370535,-0.05109924802467861,-0.05058344150274796,0.12279790655385726,0.027400686235299704,-0.05071955643450079,0.0,-0.12510023061974698,0.23991597265078543,-0.05558613450800242,-0.05058344150274794,0.0,0.0,0.0,0.0,0.18494593964516112,0.05999950641438503,-0.008840564844960484,0.08198367252738491,0.18493372840608494,0.05989856258443166,-0.008844085907692263,0.0
PC11,-0.44909502499933524,0.036799721052044654,0.04798555420935602,0.7040056151033227,-0.017487048386008494,0.04686845944966228,0.07042650554603297,0.09928354452108196,0.0445219259317588,-0.08243746810807351,0.034981090767606804,0.06102267295941945,0.17236896844705163,-0.03479150385173166,0.06254345996884664,-0.3643273583439989,-0.017906289348506667,0.046961139575542016,0.06989110199395937,0.09927718856040206,0.04452192593175869,-0.08243746810807352,0.03498109076760689,1.1754943508222875e-38,-0.017459841771285345,0.04682077440749052,0.07048141704269129,0.09928516606484042,-0.08307604215801272,0.034647837729338375,-0.04005449193281428,-0.03350486245732509,0.04452192593175869,-0.08243746810807352,0.03498109076760689,0.0,-0.08168996825252318,0.03067003268236763,-0.03844753512796245,-0.03350486245732509,0.0,0.0,0.0,0.0,-0.017546454357842314,0.04686364237371027,0.07042895052004963,0.09928354452108225,-0.017487048386008536,0.04686845944966262,0.07042650554603301,0.0
PC12,0.44918431041668844,-0.21655619353408256,-0.14982140314811193,-0.060354353790597615,-0.06874653038680617,0.022027542997365587,0.11073665411446765,-0.0005969910830963543,-0.06349259344962987,0.033214475878942495,-0.11143063860538616,-0.03992314792190063,0.45583987244638563,0.22282843770375887,-0.03884650479410395,-0.45968432769954326,-0.06920356155778379,0.022635348799971824,0.11276340055254087,-0.0005908139299407007,-0.06349259344962978,0.033214475878942516,-0.11143063860538614,-2.350988701644575e-38,-0.0687821792165155,0.02204563382661776,0.11048602409648826,-0.0005975079814985599,-0.09086095807751504,0.11408829387911167,0.16839477215998463,0.0824461954227628,-0.06349259344962978,0.033214475878942516,-0.11143063860538614,0.0,-0.0948195180860456,0.11714306563275309,0.16408265872422576,0.0824461954227628,0.0,0.0,0.0,0.0,-0.06887171240573554,0.02199824991233753,0.11073086135495003,-0.0005969910830963335,-0.06874653038680596,0.022027542997365528,0.11073665411446765,0.0
PC13,0.2606503006806189,-0.08396985843097189,-0.4737132948019602,0.39573766624949286,-0.03533302506626876,-0.0038926216121457913,0.07725337524992754,-0.03577712655691789,-0.024368107050970172,-0.11205200768278709,0.11789586045420969,-0.14401679326335232,0.10971011299962047,0.09144697845688493,-0.014029667405380829,0.5673976372444063,-0.035483001077052156,-0.003636733406344961,0.0757963039994678,-0.0357700033364229,-0.02436810705097035,-0.1120520076827872,0.1178958604542097,-1.88079096131566e-37,-0.035346406284776144,-0.003955584559752828,0.07747461829239091,-0.03577927538760375,-0.026604272371433684,0.07063448924645446,-0.12964911448997293,0.08799117318475927,-0.024368107050970346,-0.11205200768278721,0.1178958604542097,-0.0,-0.028045217146114645,0.065494809745367,-0.1241277887098338,0.08799117318475927,-0.0,-0.0,-0.0,-0.0,-0.035373366922180474,-0.003918037484978945,0.07723808621651605,-0.035777126556918115,-0.03533302506626862,-0.003892621612145824,0.07725337524992748,-0.0
PC14,0.05081923476706166,-0.06730070615148565,0.02166974520951679,-0.17262124192306344,-0.02909181643765911,-0.006976673946570491,0.004483824750868802,-0.021432648819965754,0.3894296429733861,-0.39569369558254935,-0.018286809705108292,-0.014114612624340495,-0.05799812953763953,0.10205816585962602,-0.03931973837357114,-0.07164253240198107,-0.028976944502897617,-0.007296155657357195,0.005255915974529429,-0.02143007670393745,0.389429642973386,-0.3956936955825494,-0.01828680970510834,6.018531076210112e-36,-0.028858013242914766,-0.0071992027086622955,0.004445787162265666,-0.021433010938055757,-0.0232252424916208,-0.014672020271168599,0.05827055927249823,0.02270653048651031,0.389429642973386,-0.3956936955825494,-0.01828680970510834,0.0,-0.004441484626679987,-0.03581735249663694,0.05816818279124509,0.02270653048651031,0.0,0.0,0.0,0.0,-0.0290431732295625,-0.0070140418367465734,0.004482239905338383,-0.021432648819965663,-0.029091816437659287,-0.006976673946570441,0.004483824750868624,0.0
PC15,0.06013539644304252,0.17998723711626782,-0.42568814543052824,0.07170951453808694,-0.03264251934567028,-0.015887318767741063,0.05782502503177332,-0.005007008596980889,-0.0025134477627576923,0.036303840369945065,0.05806991622796043,-0.06659445632879116,-0.3457123269109882,-0.19656903316134944,0.0987055885039223,-0.18641898050867134,-0.03323501879066734,-0.01778732385395726,0.0619745624202096,-0.005001310405367228,-0.0025134477627575384,0.036303840369945314,0.05806991622796059,1.8055593228630336e-35,-0.03264292675114514,-0.01586644877059853,0.0579295308448251,-0.005007904721580623,-0.08485611410900899,-0.39081484510909514,0.3099825139079053,0.07715282713240147,-0.0025134477627575384,0.03630384036994531,0.05806991622796057,-0.0,-0.08578213530317827,-0.39332344965819277,0.3200886254117071,0.07715282713240149,-0.0,-0.0,-0.0,-0.0,-0.03249750193560898,-0.01586995790761667,0.05782943388913978,-0.005007008596980677,-0.0326425193456703,-0.015887318767740983,0.05782502503177317,-0.0
